LinkID,Location,MaximumSpeed,MinimumSpeed,RoadCategory,RoadName,SpeedBand,timestamp
103000300,1.3115941685350712 103.83315772987676 1.311265024985496 103.83361404903052,39,30,F,STEVENS ROAD,4,park/traffic_spe
103000306,1.3112406329656845 103.82143582576197 1.3116597146848918 103.8212526635276,19,10,D,NASSIM ROAD,2,park/traffic_spe
103000307,1.3116597146848918 103.8212526635276 1.3112406329656845 103.82143582576197,19,10,D,NASSIM ROAD,2,park/traffic_spe
103000310,1.311229840433147 103.84910566257994 1.311802597676934 103.84973058015619,19,10,E,RUTLAND ROAD,2,park/traffic_spe
103000311,1.311802597676934 103.84973058015619 1.311229840433147 103.84910566257994,19,10,E,RUTLAND ROAD,2,park/traffic_spe
103000312,1.3113680558354108 103.8488917458808 1.311229840433147 103.84910566257994,29,20,E,RUTLAND ROAD,3,park/traffic_spe
103000316,1.292423970537279 103.86259120957735 1.2912349150968774 103.8623028359393,69,60,F,OPHIR ROAD,7,park/traffic_spe
103000324,1.2912309351425506 103.86236811495664 1.2918238027402373 103.86295353079224,49,40,F,RAFFLES BOULEVARD,5,park/traffic_spe
103000330,1.3739406188810974 103.83737872197739 1.3748784522832425 103.83811376463666,29,20,C,ANG MO KIO AVENUE 4,3,park/traffic_spe
103000331,1.3748784522832425 103.83811376463666 1.3739406188810974 103.83737872197739,29,20,C,ANG MO KIO AVENUE 4,3,park/traffic_spe
103000334,1.3694747355079808 103.84946957875535 1.369024197584065 103.84972450005914,29,20,C,ANG MO KIO AVENUE 8,3,park/traffic_spe
103000335,1.369024197584065 103.84972450005914 1.3694747355079808 103.84946957875535,29,20,C,ANG MO KIO AVENUE 8,3,park/traffic_spe
103000338,1.370561839669548 103.84885708436424 1.3696927152524048 103.84934676362796,29,20,C,ANG MO KIO AVENUE 8,3,park/traffic_spe
103000339,1.3696927152524048 103.84934676362796 1.370561839669548 103.84885708436424,39,30,C,ANG MO KIO AVENUE 8,4,park/traffic_spe
103000342,1.3696927152524048 103.84934676362796 1.3694747355079808 103.84946957875535,29,20,C,ANG MO KIO AVENUE 8,3,park/traffic_spe
103000343,1.3694747355079808 103.84946957875535 1.3696927152524048 103.84934676362796,39,30,C,ANG MO KIO AVENUE 8,4,park/traffic_spe
103000346,1.3239673531148124 103.92722444692839 1.3236245437060072 103.92726159815368,39,30,C,BEDOK NORTH AVENUE 1,4,park/traffic_spe
103000347,1.3236245437060072 103.92726159815368 1.3239673531148124 103.92722444692839,39,30,C,BEDOK NORTH AVENUE 1,4,park/traffic_spe
103000350,1.3240846767490342 103.92720949943045 1.3244923386287593 103.9271573268364,39,30,C,BEDOK NORTH AVENUE 1,4,park/traffic_spe
103000351,1.3244923386287593 103.9271573268364 1.3240846767490342 103.92720949943045,29,20,C,BEDOK NORTH AVENUE 1,3,park/traffic_spe
103000354,1.3159382308514525 103.84261245053749 1.315854648211366 103.84294233512517,59,50,E,SURREY ROAD,6,park/traffic_spe
103000355,1.315854648211366 103.84294233512517 1.3159382308514525 103.84261245053749,29,20,E,SURREY ROAD,3,park/traffic_spe
103000358,1.3807128617466986 103.84499903089491 1.3807123642926429 103.84500991262863,39,30,C,ANG MO KIO AVENUE 8,4,park/traffic_spe
103000359,1.3807123642926429 103.84500991262863 1.3807128617466986 103.84499903089491,39,30,C,ANG MO KIO AVENUE 8,4,park/traffic_spe
103000362,1.3118940935550105 103.82204317904964 1.3126625795883653 103.82252274944035,19,10,D,NASSIM ROAD,2,park/traffic_spe
103000363,1.3126625795883653 103.82252274944035 1.3118940935550105 103.82204317904964,29,20,D,NASSIM ROAD,3,park/traffic_spe
103000366,1.315854648211366 103.84294233512517 1.3167136667120711 103.84327853125002,69,60,E,LINCOLN ROAD,7,park/traffic_spe
103000367,1.3167136667120711 103.84327853125002 1.315854648211366 103.84294233512517,999,70,E,LINCOLN ROAD,8,park/traffic_spe
103000374,1.3807123642926429 103.84500991262863 1.380684897925153 103.8451761128162,49,40,C,ANG MO KIO AVENUE 8,5,park/traffic_spe
103000375,1.380684897925153 103.8451761128162 1.3807123642926429 103.84500991262863,39,30,C,ANG MO KIO AVENUE 8,4,park/traffic_spe
103000378,1.3157272395598174 103.84338520326874 1.315854648211366 103.84294233512517,29,20,E,SURREY ROAD,3,park/traffic_spe
103000379,1.315854648211366 103.84294233512517 1.3157272395598174 103.84338520326874,999,70,E,SURREY ROAD,8,park/traffic_spe
103000382,1.3156132848934614 103.84225443085381 1.3159382308514525 103.84261245053749,29,20,E,SURREY ROAD,3,park/traffic_spe
103000383,1.3159382308514525 103.84261245053749 1.3156132848934614 103.84225443085381,39,30,E,SURREY ROAD,4,park/traffic_spe
103000386,1.3147915862600077 103.84277519172518 1.3157272395598174 103.84338520326874,49,40,E,WEE NAM ROAD,5,park/traffic_spe
103000387,1.3157272395598174 103.84338520326874 1.3147915862600077 103.84277519172518,39,30,E,WEE NAM ROAD,4,park/traffic_spe
103000390,1.291162335870407 103.83939185990795 1.2909587737416484 103.83879622503638,29,20,E,MOHAMAD SULTAN ROAD,3,park/traffic_spe
103000391,1.2909587737416484 103.83879622503638 1.291162335870407 103.83939185990795,29,20,E,MOHAMAD SULTAN ROAD,3,park/traffic_spe
103000394,1.2916111381542603 103.83840296152836 1.2909587737416484 103.83879622503638,29,20,E,MARTIN ROAD,3,park/traffic_spe
103000395,1.2909587737416484 103.83879622503638 1.2916111381542603 103.83840296152836,29,20,E,MARTIN ROAD,3,park/traffic_spe
103000406,1.2909587737416484 103.83879622503638 1.2896315925323827 103.83812231618583,39,30,E,SAIBOO STREET,4,park/traffic_spe
103000407,1.2896315925323827 103.83812231618583 1.2909587737416484 103.83879622503638,39,30,E,SAIBOO STREET,4,park/traffic_spe
103000408,1.304116421073875 103.88129074763484 1.303480947720935 103.88194501182524,39,30,F,STADIUM CRESCENT,4,park/traffic_spe
103000414,1.3034705740870907 103.85962406762611 1.3041658180712976 103.85918340072986,39,30,E,JALAN KUBOR,4,park/traffic_spe
103000415,1.3041658180712976 103.85918340072986 1.3034705740870907 103.85962406762611,39,30,E,JALAN KUBOR,4,park/traffic_spe
103000418,1.30450312346212 103.82573244672774 1.3034535281731428 103.82621354051224,39,30,D,TOMLINSON ROAD,4,park/traffic_spe
103000419,1.3034535281731428 103.82621354051224 1.30450312346212 103.82573244672774,19,10,D,TOMLINSON ROAD,2,park/traffic_spe
103000422,1.3037416943275602 103.83626910885548 1.303367431108309 103.83695623568973,19,10,C,BIDEFORD ROAD,2,park/traffic_spe
103000423,1.303367431108309 103.83695623568973 1.3037416943275602 103.83626910885548,29,20,C,BIDEFORD ROAD,3,park/traffic_spe
103000430,1.299700019895312 103.82447173073814 1.2997425241983005 103.82423630283773,49,40,D,CHATSWORTH ROAD,5,park/traffic_spe
103000431,1.2997425241983005 103.82423630283773 1.299700019895312 103.82447173073814,29,20,D,CHATSWORTH ROAD,3,park/traffic_spe
103000432,1.299700493522719 103.83736801561635 1.299804080133152 103.83693000207771,39,30,E,DEVONSHIRE ROAD,4,park/traffic_spe
103000438,1.3002619350753117 103.8215795098097 1.2996880144700964 103.82122821735582,39,30,D,CHATSWORTH ROAD,4,park/traffic_spe
103000439,1.2996880144700964 103.82122821735582 1.3002619350753117 103.8215795098097,39,30,D,CHATSWORTH ROAD,4,park/traffic_spe
103000446,1.3004162443480554 103.85026714446101 1.299920511324217 103.84973050315914,29,20,B,PRINSEP STREET,3,park/traffic_spe
103000447,1.299920511324217 103.84973050315914 1.3004162443480554 103.85026714446101,29,20,B,PRINSEP STREET,3,park/traffic_spe
103000448,1.311229840433147 103.84910566257994 1.3113233168952205 103.84889480067116,29,20,E,RUTLAND ROAD,3,park/traffic_spe
103000454,1.3112234836796168 103.82532382034226 1.3114913467964102 103.82511923783522,39,30,D,ORANGE GROVE ROAD,4,park/traffic_spe
103000455,1.3114913467964102 103.82511923783522 1.3112234836796168 103.82532382034226,39,30,D,ORANGE GROVE ROAD,4,park/traffic_spe
103000456,1.3112234836796168 103.82532382034226 1.3113363109408036 103.82493559289007,29,20,D,ORANGE GROVE ROAD,3,park/traffic_spe
103000466,1.3106771084130493 103.84231654800287 1.3112736986654532 103.84260572116985,39,30,E,WINSTEDT DRIVE,4,park/traffic_spe
103000467,1.3112736986654532 103.84260572116985 1.3106771084130493 103.84231654800287,39,30,E,WINSTEDT DRIVE,4,park/traffic_spe
103000470,1.319061396656469 103.84092930386213 1.3188105351806543 103.84085187490123,29,20,E,GILSTEAD ROAD,3,park/traffic_spe
103000471,1.3188105351806543 103.84085187490123 1.319061396656469 103.84092930386213,19,10,E,GILSTEAD ROAD,2,park/traffic_spe
103000474,1.3193341206043803 103.84649970636902 1.318792210179824 103.84759767077377,49,40,E,MOULMEIN RISE,5,park/traffic_spe
103000475,1.318792210179824 103.84759767077377 1.3193341206043803 103.84649970636902,49,40,E,MOULMEIN RISE,5,park/traffic_spe
103000476,1.2995966073516918 103.82492836261135 1.299590087190852 103.82502125420042,19,10,C,GRANGE ROAD,2,park/traffic_spe
103000486,1.3040286035789885 103.84718841611495 1.303500829348059 103.84807244793292,39,30,E,UPPER WILKIE ROAD,4,park/traffic_spe
103000487,1.303500829348059 103.84807244793292 1.3040286035789885 103.84718841611495,29,20,E,UPPER WILKIE ROAD,3,park/traffic_spe
103000488,1.303806415521386 103.88260774967814 1.304792453252485 103.88350989144139,39,30,E,JALAN BENAAN KAPAL,4,park/traffic_spe
103000494,1.3126031583342976 103.83124637127273 1.3123210243571486 103.83235126377782,49,40,C,STEVENS ROAD,5,park/traffic_spe
103000495,1.3123210243571486 103.83235126377782 1.3126031583342976 103.83124637127273,49,40,C,STEVENS ROAD,5,park/traffic_spe
103000498,1.3068304068438552 103.85870764712449 1.3063839358022185 103.85912667113942,29,20,E,SYED ALWI ROAD,3,park/traffic_spe
103000499,1.3063839358022185 103.85912667113942 1.3068304068438552 103.85870764712449,29,20,E,SYED ALWI ROAD,3,park/traffic_spe
103000506,1.316224036531867 103.84001801202565 1.316912438354752 103.84022564204443,19,10,E,BUCKLEY ROAD,2,park/traffic_spe
103000507,1.316912438354752 103.84022564204443 1.316224036531867 103.84001801202565,19,10,E,BUCKLEY ROAD,2,park/traffic_spe
103000514,1.3014384798662653 103.88794327377201 1.3007662685213992 103.88781914331392,49,40,E,ARTHUR ROAD,5,park/traffic_spe
103000515,1.3007662685213992 103.88781914331392 1.3014384798662653 103.88794327377201,49,40,E,ARTHUR ROAD,5,park/traffic_spe
103000516,1.3003646841996643 103.85417742366865 1.2995900710274935 103.8549671753034,39,30,E,CHENG YAN PLACE,4,park/traffic_spe
103000522,1.3807436860731306 103.84424669062072 1.3807128617466986 103.84499903089491,39,30,C,ANG MO KIO AVENUE 8,4,park/traffic_spe
103000523,1.3807128617466986 103.84499903089491 1.3807436860731306 103.84424669062072,39,30,C,ANG MO KIO AVENUE 8,4,park/traffic_spe
103000526,1.368574220333337 103.84998011317111 1.3690128206372936 103.84973096070034,29,20,C,ANG MO KIO AVENUE 8,3,park/traffic_spe
103000527,1.3690128206372936 103.84973096070034 1.368574220333337 103.84998011317111,29,20,C,ANG MO KIO AVENUE 8,3,park/traffic_spe
103000530,1.3266284824846761 103.92688480413254 1.3257932174490585 103.92699111651997,39,30,C,BEDOK NORTH AVENUE 1,4,park/traffic_spe
103000531,1.3257932174490585 103.92699111651997 1.3266284824846761 103.92688480413254,39,30,C,BEDOK NORTH AVENUE 1,4,park/traffic_spe
103000534,1.3257932174490585 103.92699111651997 1.3253879069403292 103.92704270518263,39,30,C,BEDOK NORTH AVENUE 1,4,park/traffic_spe
103000535,1.3253879069403292 103.92704270518263 1.3257932174490585 103.92699111651997,39,30,C,BEDOK NORTH AVENUE 1,4,park/traffic_spe
103000538,1.3305807737063633 103.93447239316134 1.3299795120811468 103.9345891987128,39,30,C,BEDOK NORTH AVENUE 3,4,park/traffic_spe
103000539,1.3299795120811468 103.9345891987128 1.3305807737063633 103.93447239316134,39,30,C,BEDOK NORTH AVENUE 3,4,park/traffic_spe
103000542,1.299700019895312 103.82447173073814 1.2995966073516918 103.82492836261135,19,10,D,CHATSWORTH ROAD,2,park/traffic_spe
103000543,1.2995966073516918 103.82492836261135 1.299700019895312 103.82447173073814,49,40,D,CHATSWORTH ROAD,5,park/traffic_spe
103000550,1.2995260904869215 103.85348852047383 1.3003646841996643 103.85417742366865,39,30,C,QUEEN STREET,4,park/traffic_spe
103000551,1.3003646841996643 103.85417742366865 1.2995260904869215 103.85348852047383,29,20,C,QUEEN STREET,3,park/traffic_spe
103000554,1.299859186451872 103.82000765106312 1.2995256187143942 103.8196669425863,39,30,D,CHATSWORTH ROAD,4,park/traffic_spe
103000555,1.2995256187143942 103.8196669425863 1.299859186451872 103.82000765106312,29,20,D,CHATSWORTH ROAD,3,park/traffic_spe
103000558,1.3011053085669935 103.81805296688717 1.3014774243966796 103.81754655338793,39,30,E,TANGLIN HILL,4,park/traffic_spe
103000559,1.3014774243966796 103.81754655338793 1.3011053085669935 103.81805296688717,49,40,E,TANGLIN HILL,5,park/traffic_spe
103000562,1.301806472610639 103.86270975462338 1.3010613159329476 103.86316751887426,29,20,D,JAVA ROAD,3,park/traffic_spe
103000563,1.3010613159329476 103.86316751887426 1.301806472610639 103.86270975462338,39,30,D,JAVA ROAD,4,park/traffic_spe
103000564,1.3011202434375964 103.88493813701652 1.3010447762182693 103.88439916122353,29,20,F,KAMPONG ARANG ROAD,3,park/traffic_spe
103000568,1.3010447762182693 103.88439916122353 1.301661818312337 103.88468093944955,39,30,F,KAMPONG ARANG ROAD,4,park/traffic_spe
103000574,1.3010999072766916 103.88345318308859 1.3010447762182693 103.88439916122353,29,20,E,KAMPONG ARANG ROAD,3,park/traffic_spe
103000575,1.3010447762182693 103.88439916122353 1.3010999072766916 103.88345318308859,29,20,E,KAMPONG ARANG ROAD,3,park/traffic_spe
103000576,1.2997159390706274 103.82516587459126 1.2997838115829037 103.82514573798137,29,20,C,GRANGE ROAD,3,park/traffic_spe
103000582,1.3045514800189688 103.82322716383942 1.3045308153176574 103.82323542156517,39,30,C,GRANGE ROAD,4,park/traffic_spe
103000583,1.3045308153176574 103.82323542156517 1.3045514800189688 103.82322716383942,39,30,C,GRANGE ROAD,4,park/traffic_spe
103000586,1.3045308153176574 103.82323542156517 1.3039803203240277 103.82345537893475,39,30,C,GRANGE ROAD,4,park/traffic_spe
103000587,1.3039803203240277 103.82345537893475 1.3045308153176574 103.82323542156517,39,30,C,GRANGE ROAD,4,park/traffic_spe
103000590,1.3123210243571486 103.83235126377782 1.3115941685350712 103.83315772987676,49,40,C,STEVENS ROAD,5,park/traffic_spe
103000591,1.3115941685350712 103.83315772987676 1.3123210243571486 103.83235126377782,49,40,C,STEVENS ROAD,5,park/traffic_spe
103000594,1.3802644454971402 103.84603776256378 1.379102983292406 103.84700021880467,59,50,C,ANG MO KIO AVENUE 8,6,park/traffic_spe
103000595,1.379102983292406 103.84700021880467 1.3802644454971402 103.84603776256378,59,50,C,ANG MO KIO AVENUE 8,6,park/traffic_spe
103000598,1.379102983292406 103.84700021880467 1.3777027981180603 103.84756217854924,59,50,C,ANG MO KIO AVENUE 8,6,park/traffic_spe
103000599,1.3777027981180603 103.84756217854924 1.379102983292406 103.84700021880467,49,40,C,ANG MO KIO AVENUE 8,5,park/traffic_spe
103000602,1.3662705961072554 103.85128868333194 1.367423231286439 103.85063393131084,29,20,C,ANG MO KIO AVENUE 8,3,park/traffic_spe
103000603,1.367423231286439 103.85063393131084 1.3662705961072554 103.85128868333194,39,30,C,ANG MO KIO AVENUE 8,4,park/traffic_spe
103000606,1.367423231286439 103.85063393131084 1.368574220333337 103.84998011317111,29,20,C,ANG MO KIO AVENUE 8,3,park/traffic_spe
103000607,1.368574220333337 103.84998011317111 1.367423231286439 103.85063393131084,39,30,C,ANG MO KIO AVENUE 8,4,park/traffic_spe
103000610,1.3353186430332342 103.9335643527379 1.3362098473363948 103.93335267093885,49,40,C,BEDOK NORTH AVENUE 3,5,park/traffic_spe
103000611,1.3362098473363948 103.93335267093885 1.3353186430332342 103.9335643527379,29,20,C,BEDOK NORTH AVENUE 3,3,park/traffic_spe
103000614,1.3362098473363948 103.93335267093885 1.3374601217637425 103.93309717189955,39,30,C,BEDOK NORTH AVENUE 3,4,park/traffic_spe
103000615,1.3374601217637425 103.93309717189955 1.3362098473363948 103.93335267093885,29,20,C,BEDOK NORTH AVENUE 3,3,park/traffic_spe
103000626,1.3026531717253007 103.88251914863919 1.30192621857122 103.88332575871391,39,30,D,JALAN BATU,4,park/traffic_spe
103000627,1.30192621857122 103.88332575871391 1.3026531717253007 103.88251914863919,19,10,D,JALAN BATU,2,park/traffic_spe
103000634,1.3010823775748162 103.8508158905501 1.3018059374798563 103.85141396748956,19,10,B,PRINSEP STREET,2,park/traffic_spe
103000635,1.3018059374798563 103.85141396748956 1.3010823775748162 103.8508158905501,39,30,B,PRINSEP STREET,4,park/traffic_spe
103000638,1.373800752801476 103.84807630025367 1.3738803459530748 103.84806725212309,49,40,C,ANG MO KIO AVENUE 8,5,park/traffic_spe
103000639,1.3738803459530748 103.84806725212309 1.373800752801476 103.84807630025367,49,40,C,ANG MO KIO AVENUE 8,5,park/traffic_spe
103000642,1.380684897925153 103.8451761128162 1.3806504496395628 103.84538452798964,49,40,C,ANG MO KIO AVENUE 8,5,park/traffic_spe
103000643,1.3806504496395628 103.84538452798964 1.380684897925153 103.8451761128162,49,40,C,ANG MO KIO AVENUE 8,5,park/traffic_spe
103000646,1.3806409717745074 103.84540967903897 1.3802644454971402 103.84603776256378,49,40,C,ANG MO KIO AVENUE 8,5,park/traffic_spe
103000647,1.3802644454971402 103.84603776256378 1.3806409717745074 103.84540967903897,49,40,C,ANG MO KIO AVENUE 8,5,park/traffic_spe
103000648,1.3135747759643635 103.85056989112493 1.3133901063939397 103.85032404665321,39,30,D,DORSET ROAD,4,park/traffic_spe
103000652,1.3139573638553332 103.85107793387837 1.3135747759643635 103.85056989112493,29,20,D,DORSET ROAD,3,park/traffic_spe
103000656,1.3015437525944837 103.84091228655736 1.3008488303169885 103.84068798960408,19,10,D,KOEK ROAD,2,park/traffic_spe
103000660,1.3008488303169885 103.84068798960408 1.3007305484074356 103.8407011799061,19,10,D,KOEK ROAD,2,park/traffic_spe
103000666,1.3013080492862406 103.8196580733416 1.3010301634253092 103.81935013436056,29,20,D,CHATSWORTH AVENUE,3,park/traffic_spe
103000667,1.3010301634253092 103.81935013436056 1.3013080492862406 103.8196580733416,29,20,D,CHATSWORTH AVENUE,3,park/traffic_spe
103000670,1.3010301634253092 103.81935013436056 1.301661814609994 103.81892884778986,39,30,D,CHATSWORTH AVENUE,4,park/traffic_spe
103000671,1.301661814609994 103.81892884778986 1.3010301634253092 103.81935013436056,29,20,D,CHATSWORTH AVENUE,3,park/traffic_spe
103000674,1.3010236529646493 103.82333385320139 1.3011896344812637 103.82423937068208,49,40,E,GRANGE GARDEN,5,park/traffic_spe
103000675,1.3011896344812637 103.82423937068208 1.3010236529646493 103.82333385320139,49,40,E,GRANGE GARDEN,5,park/traffic_spe
103000678,1.3010236529646493 103.82333385320139 1.302429931449246 103.82340946928127,49,40,C,GRANGE ROAD,5,park/traffic_spe
103000679,1.302429931449246 103.82340946928127 1.3010236529646493 103.82333385320139,49,40,C,GRANGE ROAD,5,park/traffic_spe
103000682,1.3125573734728961 103.82752137157676 1.313527241870939 103.82776519981492,29,20,E,WALSHE ROAD,3,park/traffic_spe
103000683,1.313527241870939 103.82776519981492 1.3125573734728961 103.82752137157676,29,20,E,WALSHE ROAD,3,park/traffic_spe
103000686,1.3125573734728961 103.82752137157676 1.3128379691247396 103.82687900682744,29,20,E,WALSHE ROAD,3,park/traffic_spe
103000687,1.3128379691247396 103.82687900682744 1.3125573734728961 103.82752137157676,19,10,E,WALSHE ROAD,2,park/traffic_spe
103000690,1.3758474480274783 103.8478437532391 1.376136862862823 103.84781087621323,49,40,C,ANG MO KIO AVENUE 8,5,park/traffic_spe
103000691,1.376136862862823 103.84781087621323 1.3758474480274783 103.8478437532391,39,30,C,ANG MO KIO AVENUE 8,4,park/traffic_spe
103000694,1.3244923386287593 103.9271573268364 1.324804408829976 103.92711737993756,39,30,C,BEDOK NORTH AVENUE 1,4,park/traffic_spe
103000695,1.324804408829976 103.92711737993756 1.3244923386287593 103.9271573268364,29,20,C,BEDOK NORTH AVENUE 1,3,park/traffic_spe
103000698,1.324804408829976 103.92711737993756 1.3253879069403292 103.92704270518263,39,30,C,BEDOK NORTH AVENUE 1,4,park/traffic_spe
103000699,1.3253879069403292 103.92704270518263 1.324804408829976 103.92711737993756,29,20,C,BEDOK NORTH AVENUE 1,3,park/traffic_spe
103000702,1.3374601217637425 103.93309717189955 1.337960130498252 103.93298866434807,29,20,C,BEDOK NORTH AVENUE 3,3,park/traffic_spe
103000703,1.337960130498252 103.93298866434807 1.3374601217637425 103.93309717189955,29,20,C,BEDOK NORTH AVENUE 3,3,park/traffic_spe
103000706,1.332470690656717 103.93410855531661 1.3331261420447007 103.93398349405123,49,40,C,BEDOK NORTH AVENUE 3,5,park/traffic_spe
103000707,1.3331261420447007 103.93398349405123 1.332470690656717 103.93410855531661,49,40,C,BEDOK NORTH AVENUE 3,5,park/traffic_spe
103000710,1.331517421090297 103.93429044700035 1.3305807737063633 103.93447239316134,39,30,C,BEDOK NORTH AVENUE 3,4,park/traffic_spe
103000711,1.3305807737063633 103.93447239316134 1.331517421090297 103.93429044700035,39,30,C,BEDOK NORTH AVENUE 3,4,park/traffic_spe
103000714,1.3125268779505506 103.82436435407683 1.3135710366962168 103.82365928526495,29,20,E,FERNHILL CRESCENT,3,park/traffic_spe
103000715,1.3135710366962168 103.82365928526495 1.3125268779505506 103.82436435407683,29,20,E,FERNHILL CRESCENT,3,park/traffic_spe
103000718,1.3125268779505506 103.82436435407683 1.3127715602878596 103.82367702570646,999,70,E,FERNHILL CRESCENT,8,park/traffic_spe
103000719,1.3127715602878596 103.82367702570646 1.3125268779505506 103.82436435407683,59,50,E,FERNHILL CRESCENT,6,park/traffic_spe
103000720,1.312526882962598 103.85772496096 1.3128994765010902 103.85727722633219,39,30,E,PETAIN ROAD,4,park/traffic_spe
103000726,1.3124852352944107 103.87542930190754 1.312609280269797 103.87582290449367,999,70,E,LORONG TAHAR,8,park/traffic_spe
103000727,1.312609280269797 103.87582290449367 1.3124852352944107 103.87542930190754,69,60,E,LORONG TAHAR,7,park/traffic_spe
103000732,1.3123222590147685 103.85796897801305 1.312526882962598 103.85772496096,49,40,E,PETAIN ROAD,5,park/traffic_spe
103000738,1.3108593785553044 103.84350297459066 1.3101593752468101 103.84297256751098,39,30,E,WINSTEDT DRIVE,4,park/traffic_spe
103000739,1.3101593752468101 103.84297256751098 1.3108593785553044 103.84350297459066,19,10,E,WINSTEDT DRIVE,2,park/traffic_spe
103000742,1.3104800021662708 103.84230465051553 1.3101593752468101 103.84297256751098,19,10,E,WINSTEDT DRIVE,2,park/traffic_spe
103000743,1.3101593752468101 103.84297256751098 1.3104800021662708 103.84230465051553,9,0,E,WINSTEDT DRIVE,1,park/traffic_spe
103000746,1.3101476274410442 103.83149312374148 1.3105190500950636 103.83157663459096,9,0,D,DRAYCOTT PARK,1,park/traffic_spe
103000747,1.3105190500950636 103.83157663459096 1.3101476274410442 103.83149312374148,19,10,D,DRAYCOTT PARK,2,park/traffic_spe
103000750,1.3103806026536704 103.8241463378636 1.3105467476055914 103.82289491045184,19,10,E,LADY HILL ROAD,2,park/traffic_spe
103000751,1.3105467476055914 103.82289491045184 1.3103806026536704 103.8241463378636,9,0,E,LADY HILL ROAD,1,park/traffic_spe
103000754,1.3049729085760269 103.85548999567351 1.305445507613457 103.85592178752432,69,60,E,PASAR LANE,7,park/traffic_spe
103000755,1.305445507613457 103.85592178752432 1.3049729085760269 103.85548999567351,29,20,E,PASAR LANE,3,park/traffic_spe
103000758,1.3049729085760269 103.85548999567351 1.305277654723263 103.85522047922288,29,20,E,WELD ROAD,3,park/traffic_spe
103000759,1.305277654723263 103.85522047922288 1.3049729085760269 103.85548999567351,29,20,E,WELD ROAD,3,park/traffic_spe
103000762,1.3022870043432744 103.8856082959333 1.302366905524733 103.88686503022434,19,10,E,WILKINSON ROAD,2,park/traffic_spe
103000763,1.302366905524733 103.88686503022434 1.3022870043432744 103.8856082959333,29,20,E,WILKINSON ROAD,3,park/traffic_spe
103000766,1.3048813899663965 103.81904560462948 1.3054979109686005 103.81861041689989,59,50,E,SHERWOOD ROAD,6,park/traffic_spe
103000767,1.3054979109686005 103.81861041689989 1.3048813899663965 103.81904560462948,19,10,E,SHERWOOD ROAD,2,park/traffic_spe
103000768,1.304865918473938 103.836845680642 1.3052352879030098 103.83703400759208,29,20,C,BIDEFORD ROAD,3,park/traffic_spe
103000774,1.3048813899663965 103.81904560462948 1.3048570162708006 103.8188603154509,9,0,E,SHERWOOD ROAD,1,park/traffic_spe
103000775,1.3048570162708006 103.8188603154509 1.3048813899663965 103.81904560462948,19,10,E,SHERWOOD ROAD,2,park/traffic_spe
103000778,1.3048447737796065 103.88599980938392 1.3048700607466412 103.88638311181344,29,20,E,WIMBORNE ROAD,3,park/traffic_spe
103000779,1.3048700607466412 103.88638311181344 1.3048447737796065 103.88599980938392,19,10,E,WIMBORNE ROAD,2,park/traffic_spe
103000782,1.3048447737796065 103.88599980938392 1.3054374136970703 103.88595734741624,19,10,E,WIMBORNE ROAD,2,park/traffic_spe
103000783,1.3054374136970703 103.88595734741624 1.3048447737796065 103.88599980938392,29,20,E,WIMBORNE ROAD,3,park/traffic_spe
103000786,1.3361429287690658 103.94374496770426 1.336497586014281 103.94409316516534,29,20,D,BEDOK NORTH AVENUE 4,3,park/traffic_spe
103000787,1.336497586014281 103.94409316516534 1.3361429287690658 103.94374496770426,49,40,D,BEDOK NORTH AVENUE 4,5,park/traffic_spe
103000792,1.3057800978363552 103.83226794405363 1.3048026423179848 103.83228309396262,39,30,F,SCOTTS ROAD,4,park/traffic_spe
103000798,1.3047845551566757 103.85663682706912 1.3051147088162958 103.8569308256185,29,20,B,SUNGEI ROAD,3,park/traffic_spe
103000799,1.3051147088162958 103.8569308256185 1.3047845551566757 103.85663682706912,29,20,B,SUNGEI ROAD,3,park/traffic_spe
103000802,1.3052169542710033 103.85617451974063 1.3047845551566757 103.85663682706912,39,30,E,PITT STREET,4,park/traffic_spe
103000803,1.3047845551566757 103.85663682706912 1.3052169542710033 103.85617451974063,59,50,E,PITT STREET,6,park/traffic_spe
103000806,1.2981535674737417 103.81050245388612 1.2982810361681365 103.81033620407007,19,10,E,KAY SIANG ROAD,2,park/traffic_spe
103000807,1.2982810361681365 103.81033620407007 1.2981535674737417 103.81050245388612,19,10,E,KAY SIANG ROAD,2,park/traffic_spe
103000810,1.29805905086128 103.88406707129168 1.29970190934658 103.88411348692426,39,30,B,TANJONG RHU ROAD,4,park/traffic_spe
103000811,1.29970190934658 103.88411348692426 1.29805905086128 103.88406707129168,39,30,B,TANJONG RHU ROAD,4,park/traffic_spe
103000814,1.2982810361681365 103.81033620407007 1.2980452392774777 103.81013262302979,9,0,E,KAY SIANG ROAD,1,park/traffic_spe
103000815,1.2980452392774777 103.81013262302979 1.2982810361681365 103.81033620407007,19,10,E,KAY SIANG ROAD,2,park/traffic_spe
103000818,1.2980452392774777 103.81013262302979 1.2982246918341682 103.8100743238392,9,0,E,KAY SIANG ROAD,1,park/traffic_spe
103000819,1.2982246918341682 103.8100743238392 1.2980452392774777 103.81013262302979,19,10,E,KAY SIANG ROAD,2,park/traffic_spe
103000822,1.3010091268966202 103.8253010925262 1.3013868725098114 103.8257790456515,29,20,E,ONE TREE HILL,3,park/traffic_spe
